ID,text,Ever_Gaslit,Gender,Age
3220,Gaslighting is a type of manipulation that someone uses to cause another person to doubt themselves by trying to change the reality of a situation.,Yes,Female,21
3221,Gaslighting is when you make someone believe something that isn't true.,Yes,Female,21
3224,Gaslighting to me is someone trying to emotionally manipulate a situation so they can be in control of the outcome ,Yes,Female,21
3225,manipulating others view on things,Yes,Female,19
3226,Gaslighting is when some tries to convince you that you've done something that you haven't. ,Yes,Female,21
3228,Gaslighting is when an individual discounts the recollection of events by another person and makes it seem like it either never happened or it happened in a different way. This also includes emotions that were felt during the situation. ,Yes,Female,21
3229,"Convincing you that you are invalid or ""crazy"" for having feelings. ",Yes,Female,22
3230,Making you question your own sanity by saying true things are untrue,Yes,Female,22
3231,when you manipulate someone into thinking they are at fault when they are not. this can be done by making up false accusations or dismissing emotions,Yes,Female,18
3233,"Gaslighting is when someone tries to convince you of something you know is true or true to you, like your feelings in order to manipulate you into second guessing yourself and changing your mind to their advantage. ",Yes,Female,20
3234,Gaslighting = manipulation. It's when one uses words to belittle another person by making them doubt themselves to where the other person almost feels crazy and that they need to defend themself. ,Yes,Female,26
3235,When someone makes you believe that something didn't happen that you know happened so you feel like you're crazy and made it all up in your head.,Yes,Female,29
3236,Gaslighting is the act of making someone think they did or said something even though it didn't necessarily happen in effort to make them admit something or make them think it actually happened. ,Yes,Female,21
3239,"Gaslighting means to convince someone that something else had happened instead of what actually occurred, often accusing and occosting them of lying or fabricating the truth. ",Yes,Male,22
3241,Trying to manipulate someone to think they are crazy about something or make them question themself,Yes,Female,23
3242,Gaslighting is like manipulation and it's a way someone can question you to make you believe you're wrong. ,Yes,Female,19
3246,making someone believe soemthing you want them too,Yes,Female,20
3248,Using manipulation to make other people feel less about themselves,Yes,Female,21
3249,Gaslighting is someone trying to make you question your account of a situation in order to attempt to control the narrative of that situation,Yes,Female,22
3251,"Gaslighting is when you intentionally try to make someone feel crazy about their reality, more specifically during arguments/debates or when one party is trying to prove a point. It's the invalidation of someones expression of emotions. ",Yes,Female,21
3253,i think gas lighting is when person A is trying to convince Person B that an event or conversation that happened never did. Gaslighting can also be trying to convince someone that they are wrong even if they are right. it is basically just making someone believe you are correct about something when you are not. ,Yes,Female,21
3257,Gaslighting is the act of distorting someones' perception of reality for personal gain. If someone does or says something and adamantly states that that didn't happen even when there is evidence that suggests otherwise. Can be how an abuser might keep control of the abusee and maintain fabricated good faith.,Yes,Female,20
3258,"Gaslighting is when you try to manipulate someone into believing your version of events, typically as a form of deception, to cover lies or to get away with being wrong or being in the wrong. An example is telling your partner on Monday that you don't love them anymore and then claiming on Tuesday that you never said that.",Yes,Female,27
3260,It's a form of psychological manipulation that makes the victim starts questioning their own reasoning or point,Yes,Male,23
3261,"When a person manipulates a targeted person, in order to make them feel as if they are in the wrong.",Yes,Female,21
3262,"gaslighting is when someone (person A) manipulates another (person B) to convince them into thinking that a situation didn't happen. An example would be Person A getting into an argument with Person B and insulting them. Then, later on, Person A manipulates Person B, saying that they never insulted them and that it's all in Person B's head.",Yes,Female,22
3266,Some trying to get you change or manipulate a definite fact or opinion that you have into something it wasnt.,Yes,Female,22
3267,"Manipulating someone into aggravation by presenting them with repetitive, confusing, or self-deprecating information or questions, usually in an attempt to gain social power. ",Yes,Male,22
3268,provoking me intentionally ,Yes,Male,21
3271,When someone tries to alter your reality by making you seem crazy or irrational about something bothersome. ,Yes,Female,23
3272,Gaslighting is when you twist someones sense of reality and sanity by saying an event did not occur and invalidating their feelings and perception. ,Yes,Male,20
3276,manipulating or twisting someone words around to make them sound like they are in the in the wrong. ,Yes,Male,18
3277,To me gaslighting means convincing someone else of something that is not true.,Yes,Male,21
3278,Denying something so often that someone starts to believe the lie,Yes,Male,NA
3280,Gaslighting is a type of psychological manipulation that creates a sense of self-doubt in the mind of the victim.,Yes,Female,20
3281,"Gaslighting, the act of telling someone that ""this"" is the right thing or what actually happened (when its false). It is the action of telling someone that 2+2=5 not 4, and that no matter what it will always be 2+2=5.",Yes,Male,18
3283,someone telling you you are wrong when you lnow you are not. ,Yes,Female,19
3284,"Gaslighting is what happens when a person tries to convince you of something you know is not true. For example, if you were to leave a book on the coffee table and know that you left it there, then you go to get it and it's moved, you ask your friend if they moved it. If they tell you that you moved it to the kitchen when they really did, and insist and try to convince you that you moved it, they are gaslighting you.",Yes,Female,18
3288,Making someone feel as though its their fault and guilty when in reality its not. ,Yes,Female,18
3292,Gaslighting is when someone tries to manipulate you and play mind games to make you think that something wrong is actually right.,Yes,Female,21
3293,delusional negative conversation that aims to put someone down or increase any blame ,Yes,Male,20
3294,Gaslighting means where someone is manipulating you to make confusion with your own memory and perception.,Yes,Female,18
3295,Gaslighting to me is kind of forcing you to do something without making your senses feel like you are being forced. I would consider it is closer to brainwashing. ,Yes,Female,19
3296,Gaslighting is when someone uses manipulation to make another person believe that something isn't real even if it is.,Yes,Female,18
3297,"Someone manipulating you by convincing you something that happened, or something that you feel, isn't real",Yes,Female,18
3298,When someone trys to make you believe something they know isn't true or right and you fall for it,Yes,Male,18
3300,Gaslighting means when someone is trying to tell you/ conveince you that what they are saying is and has to be true. ,Yes,Female,18
3301,"Gaslighting is when someone tries to manipulate you and make you question yourself as an individual, your self-worth, and your values/goals. You'll lose confidence, become mentally unstable, and become dependent of the manipulator. ",Yes,Female,18
3302,making someone feel like they're thoughts or opinions are wrong or invalidating their thoughts or opinions.,Yes,Male,NA
3303,"Gaslighting - When you try to manipulate a person into believing what you believe, while using information that is not true, and placing the blame on the victim.",Yes,Male,18
3304,Gaslighting is when a person is saying or doing something that is make you question your reasoning or actions for doing something. ,Yes,Female,19
3305,making someone question their version of events,Yes,Male,27
3307,making someone feel like they are in the wrong when they didn't do anything. ,Yes,,19
3310,"Gaslighting is lying about an event occurring, so the story is twisted to fit the gaslighters narrative. This could include words being twisted or changed or simple things like where things occurred or when.",Yes,Female,18
3311,someone who uses psychological manipulation to question about their own reasoning.,Yes,Female,18
3314,"When there is a situation or something going on, and you confront someone about your feelings or the truth and they try to turn it on you by making it seem like you are the problem when in reality they are a fault.",Yes,Female,19
3321,gaslighting is making someone believe that an event happens when in reality it never did.,Yes,Male,21
3323,Gaslighting is like a game of poke the bear. It's when you are convincing someone of something that's not true or trying to manipulate their mind negatively.,Yes,Female,18
3324,Gaslighting is when someone manipulates another persons own views and reasonings in order to create a new reality in their favor.,Yes,Female,18
3327,Talking to prav,Yes,Male,18
3333,Blaming you for something the other person did.   Making someone believe something that is not real,Yes,Female,19
3334,I think gaslighting is the act of people trying to make someone think a certain way that is not true ,Yes,Male,19
3339,Gaslighting is when you make someone believe what they believe to be true is false information,Yes,Female,18
3345,"Bending or manipulating a narrative and to make another individual question what is real, making them seem crazy, in order to not take responsibility. ",Yes,Male,19
3349,Trying to get someone to change their mind or think a certain way by manipulation. ,Yes,Female,18
3351,Gaslighting is when someone manipulates another person by making them doubt what they say. They make them feel like what they say is wrong or that they are crazy,Yes,Female,21
3352,"In my own words, gas lighting is when you know for a fact you're in the wrong but you are still trying to make the other person look like the bad person just to keep your image clean. ",Yes,Male,NA
3353,a type of manipulation where they try to confuse the victims mind,Yes,Female,18
3354,someone who uses controlling words in a tricking matter ,Yes,Female,18
3355,Manipulating someone's perspective to fit an agenda or dodge blame,Yes,Male,20
3356,a form of manipulating someone into doing what you want or need them to do,Yes,Female,19
3357,When you're over complimenting someone or something but it's not genuine. ,Yes,Male,28
3358,"To me, gaslighting is when someone decides to add on to something that I am doing or feeling is wrong. It is like pouring gasoline into a fire. ",Yes,Male,20
3362,Trying to convince you of something that they know is not true but want you to be on their side,Yes,Female,18
3363,Gaslighting is when someone tries to manipulate you or make you think a certain way then how you truly feel ,Yes,Female,20
3365,when someone makes me believe that what i just said or think is wrong and that they are right ,Yes,Female,28
3366,gaslighting can be described as the act of manipulating someone's thoughts to make the situation favor you or alter the individuals idea,Yes,Female,18
3367,Gaslighting is when someone manipulates another person to make them believe a situation did not occur the way that they remember it.,Yes,Female,NA
3374,tricking someone into believing something that may or may not be true,Yes,Female,18
3375,a form of manipulation/ emotional abuse where a victim is manipulated to believe they are in the wrong even though they are not. ,Yes,Female,18
3376,when you make another person second guess what they feel or said,Yes,Female,22
3379,Gaslighting is when someone makes your feelings feel like they are invalid or inaccurate.,Yes,Female,19
3380,"I would define gaslighting as a type of psychological manipulation and emotional abuse where a person, seeks to make another individual invalidate or doubt their own perceptions, memories, or reality. ",Yes,Female,21
3383,trying to make it seem like it's on me and not on them,Yes,Female,19
3384,"I define gaslighting as trying to convince someone to think a certain way, when both parties know the other person is telling the truth.",Yes,Female,18
3385,"To me, gaslighting can mean when someone does or says something to me but when I confront them about it, they will say otherwise and try to make it seem like it never even happened or was never said and that I was just crazy.",Yes,Female,18
3388,"I think that gaslighting is when someone tries to manipulate another person by making them feel bad, twisting the narrative, or lying.",Yes,Female,19
3390,Gaslighting is lying but taking it a step further. Like lying and then when being called out instead of backing down making it the other person's problem and shifting the blame and guilt onto them.,Yes,Female,19
3393,CHanging an individual's own beliefs and making them feel wrong or crazy.,Yes,Female,19
3400,gaslighting is when someone is lying to someone else and trying to trick them into thinking they are right/telling the truth. ,Yes,Female,18
3401,when you lead someone to believe what you want them to believe through manipulation,Yes,Female,18
3406,it's when someone is purposefully lying to you to make you doubt yourself when you know that they're wrong,Yes,Female,20
3408,trying to convince someone they did something when they didn't or making someone feel a certain way for reasons they shouldn't feel that wya.,Yes,Female,20
3411,"Gaslighting is the act of getting someone to believe whatever it is that you believe through manipulation, a lot of times by making them feel guilty. ",Yes,Female,18
3412,"In my own words gaslighting is when someone manipulates another person by making them doubt their own thoughts, feelings, or reality. It is a form of emotional abuse.",Yes,Female,20
3416,gaslighting is when you try to convince another person that what they believe isn't true to benefit yourself even though you know it is true. ,Yes,Female,18
3419,"Gaslighting is a type of manipulation where the manipulator tries to make the victim feel bad and doubt themselves to the point where they believe it's their fault, when it's not. ",Yes,Female,18
3420,Gaslighting is a form of manipulation in which one person lies and tries to convince someone else that they have said or done something wrong. It's used to empower the gaslighter or make the gaslit person feel inferior. ,Yes,Female,18
3424,Trying to convince someone that their own beliefs and emotions are irrational.,Yes,,18
3425,When someone does something to you and when you address it they make you feel like you are going crazy.,Yes,Female,19
3426,where someone tries to make another person doubt their own thoughts. It involves making the person feel like they're crazy,Yes,Female,18
3427,"when you express feelings, and instead of someone understanding and accepting they made you upset they turn it around on you and make you feel as though you are the problem or makes you feel as though you create issues that do not exist; manipulation",Yes,Female,19
3429,A form of manipulation. People making you feel bad for saying certain things that they should take accountability for doing. ,Yes,Female,18
3431,Gaslighting would be to deceive and persuade another individual into thinking or doing something they did not intend to do.,Yes,Female,18
3432,manipulation or someone flipping things back to you so that they are never wrong and perfect; makes you feel crazy,Yes,Female,19
3433,manipulating and lying to make someone think a certain thought or do what you want them to do. ,Yes,Female,21
3435,When you play mind games and make someone question theirselves. ,Yes,Female,20
3436,"Someone telling you youre wrong, crazy, or stupid for feeling the way you do or thinking the way you do. For example, I could bring up a problem to my partner and they say, ""what are you even talking about thats crazy"" even though I  know its true.",Yes,Female,18
3438,Manipulating or distorting the view of someone into believing a lie or into questioning themselves,Yes,Female,19
3439,manipulation,Yes,Female,19
3440,"Gaslighting is when someone tries to convince you that one thing is right even when you know it is wrong, using persuasive language, even lying, for their own benefit.",Yes,Female,19
3441,"Gaslighting is when a person tries to or makes you believe that your thoughts, experiences or feelings either aren't valid or aren't real. ",Yes,Female,19
3442,"Gas lighting is manipulating or lying to a person to change their way of thinking in one's favor. For example, if a person cheats on their partner and the person says that the reason they cheated was all their partner's fault, that would be gaslighting. ",Yes,Female,19
3445,Gaslighting is when someone tries to deny that actions or events happened when they factually did and results in the person being gaslit feeling crazy.,Yes,Female,18
3447,it's when someone makes you feel uncomfortable and at the same time you feel unstable and can't think straight. ,Yes,Female,24
3448,i think gaslighting is when you know something is not someones fault but you still make them feel bad for it and blame them as if it is their fault.,Yes,Female,18
3449,gaslighting is a form of manipulation. The best way of explaining it to me is like someone saying something and then them claiming they didn't or doing something along the lines of that. ,Yes,Male,18
3450,An attempt to convince someone of something that isn't real despite knowing that it is. To get them to believe that what you are saying is the truth even when it is a blatant lie.,Yes,Female,18
3457,tricking someone into thinking or doing something,Yes,Female,19
3459,"Making something out of nothing , manipulating people ",Yes,Male,22
3460,Manipulating someone to reach a conclusion that is not true,Yes,Female,20
3462,to make someone believe something happened when in reality it didn't,Yes,Male,19
3463,"When someone makes you feel insane or incorrect about things you know to be true. To make you doubt who you are, what you remember, or how you feel, they may lie or distort the truth. It seems as though they are attempting to deceive you into not knowing what is genuine.",Yes,Female,22
3464,Trying to manipulate and make someone feel guilty to benefit your perspective. ,Yes,Male,20
3465,"Gaslighting to me is nothing short of manipulating in a very  indirect way. Like, gaslighting at times is hoenstly unconcious, but most times its meant with serious intent.",Yes,Male,19
3466,Gaslighting is when a person uses manipulation tactics to mold a person's response for their own personal gain.,Yes,Female,22
3470,making someone believe that what they believe or experience was just a figment of their imagination,Yes,Female,20
3472,Gaslighting is the act of denying something someone comes to you with and turning it against the person bringing it to them to convince the other person that they are the problem (even if the person going to the gaslighter has proof).,Yes,,20
3473,Convincing another person of a truth you know is false,Yes,Female,20
3475,gaslighting is a form of manipulation to distort another persons feelings ,Yes,Female,20
3476,"twisting the truth to make another person or people believe that something that is true or happened didn't, or occurred0 differently. ",Yes,Female,18
3481,When a situation happens or words are said and one person lies about the situation and turns it on the other person. They make them think that they're the crazy one and that their point of view is entirely wrong.,Yes,Female,19
3482,"Gaslighting is denying another person's experiences, perspectives, and feelings by making them feel crazy.",Yes,,18
3484,Telling someone that their memory is wrong and attempting to get them to believe something different to the gaslighter's benefit,Yes,Female,21
3485,Gaslighting means lying. Like they do things to try and make what they are saying or doing believeable. It is almost like manipulation. ,Yes,Female,22
3486,Phrasing things in a certain way to twist the blame of something onto someone else/ convincing someone they did something wrong,Yes,Female,19
3487,making someone believe that what they observe is not what is real through convincing lies that makes them think they are crazy ,Yes,Female,23
3493,Someone distorting your sense of reality and truth for their own benefit,Yes,Male,29
3495,"i feel like gaslighting is when you are explaining to someone how you feel, they feel the need to make you seem crazy by pouring out excuses or things you couldve done differently rather then themselves. In my opinion, gaslighting is the term, and its lighting gas by making it burn. ",Yes,Female,20
3496,Gaslighting is when someone tries to manipulate someone else into believing a set of events did not happen or didn't happen the way the other person remembers. This is usually used to make it seem like the first person didn't do anything wrong when they may be at fault.,Yes,Female,19
3497,Gaslighting to me means when someone is manipulating you and making you doubt your own perception.  ,Yes,Female,18
3498,I believe gaslighting is making yourself or others believe what they want/you want to believe whether it be negative or positive regardless if its true or not.,Yes,Female,18
3500,A manipulation tactic some people use to make the other person believe their truth is wrong or not real in order to gain advantage over them.,Yes,Female,21
3501,"Gaslighting is knowing you have done something to upset someone else, but continuing to try to defend yourself by making the other person seem irrational for being upset.",Yes,Female,18
3502,Gaslighting is when one person denies another person's claims by making them feel crazy to even make those claims in the first place,Yes,Female,18
3505,"I believe gaslighting, is ones ability to downplay a scenario, almost rationalizing their behavior. Making the recipient feel like they were just overreacting ",Yes,Female,20
3507,"A form of manipulation where the manipulator tries to convince someone else that something they know to be true is false, or something they know to be false is true.",Yes,,19
3508,"gaslighting is when someone intentionally distorts or denies facts, leading the victim to question their sanity or judgment. ",Yes,Female,18
3509,"Gaslighting is the concept of manipulating someone into believing that what they perceived to be real is wrong, usually to the benefit of the manipulator.",Yes,Male,22
3510,Basically someone trying to manipulate someone into thinking they're wrong ,Yes,Female,18
3511,Gaslighting is when people make you think you are wrong or make you feel guilty in order to manipulate you into doing or not doing something ,Yes,Female,18
3513,"Gaslighting is convincing the other person or yourself that something happened a different way than the listener remembers.  In order for it to be gaslighting the person ""gaslighting"" has to no it isn't true, otherwise it is just miscommunication.",Yes,Male,20
3514,"To be manipulated by the abuser with ""power"" making the victim believe they're in the wrong. ",Yes,Female,18
3518,Gaslighting is when someone makes you believe something that is not true,Yes,Female,18
3519,When one person try to manipulate other.,Yes,Male,27
3521,"Gaslighting is when one or multiple people convince, or attempt to convince, another person of something that did not occur. Often, it is something that one of the parties involved said or did but does not need to be.",Yes,Female,19
3526,Making someone believe something that is not true,Yes,Female,20
3529,"Gaslighting, to me, is a form of manipulation where someone tries to make you believe that some of your beliefs are wrong. Or they try to make you believe something false is true by lowering your confidence on a specific thought.",Yes,Male,19
3535,manipulating people into believe things that are false and leads them to question their understanding  about themselves ,Yes,Female,19
3536,Manipulating someone into believing something specific. ,Yes,Female,18
3537,"A person or group of people willfully control, manipulate, and deceive another person via a tactic known as gaslighting.",Yes,Female,18
3539,I would describe gaslighting as someone minimizing your feelings to convince themself of being right or even something like lying. ,Yes,Female,20
3541,"gaslighting means to make someone feel unstable, or to make seem like what someone is experiencing or seeing is not real and they are making it up. ",Yes,Female,19
3542,"Trying to make someone believe something about themselves that isn't true. For example, John made Kelly believe she was fat when she was in fact a healthy weight.",Yes,Male,20
3544,"When someone makes you feel like when you address something that you know is true, they deflect the situation back at you, resulting to making you feel like you are the problem in the situation. ",Yes,Female,22
3545,"Gaslighting is when someone makes you feel like what you are saying is so incorrect and you are crazy for feeling that way, even if its correct or true.",Yes,Female,18
3546,manipulation that causes the other person to question themselves ,Yes,Female,19
3548,Manipulating someone to question their own perception or reality ,Yes,Female,18
3551,You know something is true and someone is lying to you trying to get you to believe something else ,Yes,Male,NA
3552,removing someone's opinion and pain to change what their beliefs are,Yes,Female,19
3553,It means to disregard someone's emotions/ thoughts and make it seem like it is their fault or that its not a big deal.,Yes,Female,26
3554,when someone denies what i tell them and it's untrue.,Yes,Female,20
3559,making someone belive something that isn't true ,Yes,Female,19
3565,"Persuading others into believing blatant misinformation, typically of a fact or event, often done in a condescending manner. ",Yes,Male,18
3566,gaslighting is like convincing someone of wrong or false information. Like convincing someone that they didn't call you even if they said they did. ,Yes,Female,18
3568,Gaslighting is essentially manipulating / using tactics to convince someone into questioning their own thoughts.,Yes,Female,18
3570,Arguing with someone and escalating it with lies and false accusations,Yes,Male,NA
3571,Gaslighting is a denial of one's expressed feelings or understanding of a particular situation or conflict.  It is when a reality is denied. This happens to the degree where a person being gaslighted may deny or not believe their own retelling or reality of their experiences. ,Yes,,NA
3572,Someone trying to prove to you that you're wrong about something you see with your own eyes,Yes,Female,20
3579,Gaslighting is when someone tries to make another person believe something even though it is not true. They try to make the other person seem dumb or forgetful in the process.,Yes,Female,19
3580,"I would say gaslighting is similar to emotionally manipulating someone; a gaslighter is someone who is willing to do or say anything to twist your emotions and make you believe that you have done something wrong or at fault, especially when it's the gaslighters fault, when you haven't.",Yes,Female,18
3581,manipulating someone into doubting their own understanding of reality,Yes,Female,NA
3582,gaslighting is when someone convinces you of something or that you are wrong despite your internal opposition,Yes,Female,19
3583,"To be honest, I don't know the definition of the word. I just hear my friends saying it, and I haven't had the chance to look it up since ever since. But I think it's making yourself/others question and trick themselves.",Yes,Male,19
3584,I would define gaslighting as another form of manipulation. It can consist of denying an event that happened when there are receipts and evidence to prove it. ,Yes,Female,20
3585,gaslighting is a form of manipulation in which someone will try to change your thoughts on an experience that you have had in a way that puts them in a better light,Yes,Female,20
3587,Gaslighting is when you are denying that something happened when it actually did to try an avoid the repercussions of a situation,Yes,,19
3588,Gaslighting is the act of making someone question the reality/actuality of events and or general things that they perceive. ,Yes,Female,19
3589,"Gaslighting is when someone makes you believe something that's not true when they know it, similarly to manipulation.",Yes,Female,21
3590,Gaslighting is when you make a person believe that they are wrong even when they are not. you are convincing them of things that are not true. The goal can be to make someone feel that they are going crazy or to further weaken them to gain control.,Yes,Female,20
3592,gaslighting is when you lie to someone and when they call you out for it you tell them they're crazy ,Yes,Female,19
3593,Intentionally displacing emotions or blame onto someone in order to be correct or make the person feel wrong or guilty,Yes,Female,20
3594,Gaslighting to me means to manipulate another person into doubting their own experiences or understanding of a situation.,Yes,Female,25
3598,when someone manipulates you by trying to make you feel crazy or wrong about how u feel about their actions.,Yes,Female,21
3599,When someone tries to make another feel stupid for their decision/thoughts by using manipulation. ,Yes,Female,20
3603,manipulating someone to doubt their perception of events,Yes,Female,22
3604,When you know something to be true or you have strong feelings about a situation and someone is trying to convince you otherwise to make themselves seem right or to undermine your feelings/opinions.,Yes,Female,18
3605,Gaslighting is the act of trying to alter someone's understanding of a specific event or trying to convince them something is true that they know for a fact is not true. This is often an act of malice or for personal gain,Yes,Female,20
3606,"Gaslighting is when someone tries to manipulate you into believing in something false, or tries to make you believe something something that's not exactly true. Or even when they try to make you believe they didn't say a certain thing and saying how you got it wrong",Yes,Female,18
3608,To gaslight someone is to actively try to convince them that they are wrong about something that they are actually right about.,Yes,Female,19
3612,When someone is pressuring another into believing something or to get their way in any situation.,Yes,Male,19
3614,Gaslighting is a manipulation tactic which makes someone  feel guilty for something theyve done or even didn't do.,Yes,Female,19
3615,"If I could describe gaslighting in my own words, I would state that gaslighting would be described as someone who is manipulating an individual in conversation trying to get them to sway their opinion and decisions on certain aspects.",Yes,Female,19
3616,gaslighting is when someone manipulates you into doubting what you think or feel and denying what you believe.,Yes,Female,19
3617,Gaslighting is a manipulation tactic which makes one party feel more guilty about something theve done when in reality its not as serious.,Yes,Male,21
3619,making someone believe something that is not entirely or not at all true,Yes,Female,18
